channel_title,channel_id,publishedAt,subscriberCount,videoCount,viewCount,timestamp
Humble Design,,,0,0,0,2019-04-07 16:45:42.682579
Mercedes-Benz,,,0,0,0,2019-04-07 16:45:43.728947
IsraeliPM,UC4XJnRPZjXhgvVMhXKNSJvQ,2010-02-10T09:54:49.000Z,88568,3165,28826689,2019-04-07 16:45:44.809563
ekaggrat singh kalsi,,,0,0,0,2019-04-07 16:45:45.854974
SHOWTIME,UCtwMWJr2BFPkuJTnSvCESSQ,2006-06-21T16:22:07.000Z,501955,2501,554332348,2019-04-07 16:45:46.925383
GrDrtube,,,0,0,0,2019-04-07 16:45:47.977385
shoaib246,UC8uE11fdSFMprw6EEuvag5w,2006-10-14T12:43:16.000Z,334,35,2040700,2019-04-07 16:45:49.072356
PK Inventor,,,0,0,0,2019-04-07 16:45:50.111988
Hin Nya,,,0,0,0,2019-04-07 16:45:51.154447
KickThePj,UCavTVjugW1OejDAq0aDzdMw,2007-10-05T18:37:32.000Z,1424969,376,100386451,2019-04-07 16:45:52.231903
Total Combat,,,0,0,0,2019-04-07 16:45:53.277880
The Inertia,,,0,0,0,2019-04-07 16:45:54.330243
The Daily Show with Trevor Noah,,,0,0,0,2019-04-07 16:45:55.370654
United Launch Alliance,,,0,0,0,2019-04-07 16:45:56.411236
carrieunderwoodVEVO,UCKTgj8r-wp80wJgDxhc6jpA,2009-09-02T23:36:43.000Z,1345938,89,951352928,2019-04-07 16:45:57.495717
Donald J. Trump Topic,,,0,0,0,2019-04-07 16:45:58.540238
BrasherN,UCwZu4xSISKQpazjjB1iucag,2011-05-17T17:27:58.000Z,2049,75,3374546,2019-04-07 16:45:59.645751
Tia Mowry's Quick Fix,,,0,0,0,2019-04-07 16:46:00.693404
tonyvera1902,UCwIOKbL9wYPQmHGAkYgWXPA,2010-06-24T05:08:06.000Z,58312,3102,72007886,2019-04-07 16:46:01.793435
AnselElgortVEVO,,,0,0,0,2019-04-07 16:46:02.863138
Berd,,,0,0,0,2019-04-07 16:46:03.911507
Matt and Kim,,,0,0,0,2019-04-07 16:46:05.807278
CNNMoney,UCe-4xQosMQGkIA8mT4sR98Q,2006-11-16T04:13:50.000Z,515912,12207,300468741,2019-04-07 16:46:06.880910
I.T. Channel,,,0,0,0,2019-04-07 16:46:07.927852
Hayley Kiyoko,,,0,0,0,2019-04-07 16:46:08.978480
IncubusVEVO,UCjvwoDIrMmlSOINUPZWM3CA,2009-10-15T19:09:38.000Z,408989,120,398099889,2019-04-07 16:46:10.064856
Fontgod,UCSbZQABBzgKsv6y0eAtC15g,2007-10-31T22:00:49.000Z,69,28,129220,2019-04-07 16:46:11.213196
Rella On the radio,,,0,0,0,2019-04-07 16:46:12.253642
The Ringer,,,0,0,0,2019-04-07 16:46:13.294066
FiftyShadesVEVO,UCk1OAveiSUJjtQ8w4B_ayrA,2016-12-16T00:39:41.000Z,907508,15,481570204,2019-04-07 16:46:14.371447
CBS Evening News,,,0,0,0,2019-04-07 16:46:15.426127
Amber Liu,,,0,0,0,2019-04-07 16:46:16.479150
TheVampsVEVO,UCvclA06ZUVv54J-1ZeJ54Aw,2013-02-25T19:24:05.000Z,2289264,52,643102640,2019-04-07 16:46:17.555663
My Self Reliance,,,0,0,0,2019-04-07 16:46:18.595993
blackbearVEVO,,,0,0,0,2019-04-07 16:46:19.647383
Guldies,UCHjVCR-fV_X789MsE7GRFqQ,2008-06-02T11:34:35.000Z,914553,82,255156483,2019-04-07 16:46:20.725757
University of Rochester EEOC Complainants,,,0,0,0,2019-04-07 16:46:21.770244
NOVA's Secret Life of Scientists and Engineers,,,0,0,0,2019-04-07 16:46:22.842201
F Milburn,,,0,0,0,2019-04-07 16:46:23.882517
WQAD News 8,,,0,0,0,2019-04-07 16:46:24.936065
lugnutsoldcrap,UCCQAaxfx8W84xTd-AmuwTHA,2012-07-25T17:57:37.000Z,4790,2105,10195598,2019-04-07 16:46:26.033731
Mike Olbinski,,,0,0,0,2019-04-07 16:46:27.069011
Let Me Explain Studios,,,0,0,0,2019-04-07 16:46:28.111433
C-SPAN,,,0,0,0,2019-04-07 16:46:29.154835
Kelly Eden,,,0,0,0,2019-04-07 16:46:30.193250
Patrick Nan,,,0,0,0,2019-04-07 16:46:31.224539
Cultaholic,,,0,0,0,2019-04-07 16:46:32.308724
KTVU,,,0,0,0,2019-04-07 16:46:33.356136
Rachelleea,UCZ_WATdGD6BQ1uQbkbOR_7A,2013-06-09T09:52:26.000Z,86,0,0,2019-04-07 16:46:34.464765
RESSENCE WATCHES,,,0,0,0,2019-04-07 16:46:35.505154
Obama Foundation,,,0,0,0,2019-04-07 16:46:36.548554
Highlight Heaven,,,0,0,0,2019-04-07 16:46:37.591832
MrBeast,UCgoFStVyEsm8tBZP5NC-aBQ,2006-03-11T18:48:11.000Z,158,3,29808,2019-04-07 16:46:38.718691
Graham The Christian,,,0,0,0,2019-04-07 16:46:39.761958
TRYANGLE FILMS,,,0,0,0,2019-04-07 16:46:40.790317
BaconLegs,UCMcr2-_Rghdl-o_S3zVZTOA,2007-06-17T00:27:54.000Z,1,3,134,2019-04-07 16:46:41.900025
Vet Ranch,,,0,0,0,2019-04-07 16:46:42.941177
The Modern Rogue,,,0,0,0,2019-04-07 16:46:43.980785
Viral Paws,,,0,0,0,2019-04-07 16:46:45.022660
eba era,,,0,0,0,2019-04-07 16:46:46.060834
Ryan Calme,,,0,0,0,2019-04-07 16:46:47.104378
NoahKahanVEVO,,,0,0,0,2019-04-07 16:46:48.155773
HANSE 한세,,,0,0,0,2019-04-07 16:46:49.197219
Sieuwe Elferink,,,0,0,0,2019-04-07 16:46:50.238633
Frog The Rooster,,,0,0,0,2019-04-07 16:46:51.281051
TheCubician,,,0,0,0,2019-04-07 16:46:52.322435
See You Yang,,,0,0,0,2019-04-07 16:46:53.363835
3D Printing Nerd,,,0,0,0,2019-04-07 16:46:54.410252
DKDKTV,,,0,0,0,2019-04-07 16:46:55.456778
Na So We See Am,,,0,0,0,2019-04-07 16:46:56.498234
FundingCircleUK,,,0,0,0,2019-04-07 16:46:57.566742
Mike Austin,,,0,0,0,2019-04-07 16:46:58.611365
bill wurtz,,,0,0,0,2019-04-07 16:46:59.658794
NBA on TNT,,,0,0,0,2019-04-07 16:47:00.698196
Casey Holmes,,,0,0,0,2019-04-07 16:47:01.891655
Team Edge,,,0,0,0,2019-04-07 16:47:02.933026
BeckVEVO,UCXyrZim8CaYWYzR81FK7Opw,2009-05-12T05:27:17.000Z,217468,65,242347462,2019-04-07 16:47:04.006411
MLive,UCFUTKRgW93AqOeyptp-D3kw,2006-10-14T06:10:09.000Z,648,14,10690266,2019-04-07 16:47:05.130792
Nicol Concilio,,,0,0,0,2019-04-07 16:47:06.174163
BleachersVEVO,UCg25o5IRuyTd5hmBvohBSeg,2014-02-18T19:42:38.000Z,81764,43,41725951,2019-04-07 16:47:07.259682
East Idaho News,,,0,0,0,2019-04-07 16:47:08.305106
gamelovercommercials,UCFez3gfEHmDF8JB8X9VUZdQ,2013-05-08T23:17:27.000Z,1242,1042,1368809,2019-04-07 16:47:09.401654
WHAT'S INSIDE? FAMILY,,,0,0,0,2019-04-07 16:47:10.441030
Hannah Meloche,,,0,0,0,2019-04-07 16:47:11.481793
COVERGIRL,UC-5LNANFKTC1DOkuhbeq6OQ,2005-11-18T17:45:45.000Z,515448,255,224529585,2019-04-07 16:47:12.563170
Max Hertan,,,0,0,0,2019-04-07 16:47:13.613536
MandisaVEVO,UCj1_-aa8XE6-zhzsRNJZNfw,2010-03-17T20:44:12.000Z,165306,75,78176223,2019-04-07 16:47:14.715910
Joan Kim,,,0,0,0,2019-04-07 16:47:15.757333
Viva La Dirt League,,,0,0,0,2019-04-07 16:47:16.798734
Roadshow,UC_bZBp05ksCrXtrQADtkN7w,2006-03-03T16:06:15.000Z,5,35,2860,2019-04-07 16:47:17.886089
Kortney Steury,,,0,0,0,2019-04-07 16:47:18.928480
Business InsiderAu,,,0,0,0,2019-04-07 16:47:19.964894
AutoGuide.com,,,0,0,0,2019-04-07 16:47:21.010313
Tentmaker Pictures,,,0,0,0,2019-04-07 16:47:22.056710
Stefany Gonzalez,,,0,0,0,2019-04-07 16:47:23.108105
CoinDaddy,,,0,0,0,2019-04-07 16:47:24.154505
Jamie Demeter,,,0,0,0,2019-04-07 16:47:25.210896
FaZe Rug,,,0,0,0,2019-04-07 16:47:26.253297
ChainsmokersVEVO,UCRzzwLpLiUNIs6YOPe33eMg,2012-10-22T23:24:58.000Z,12204024,141,8452452136,2019-04-07 16:47:27.316663
ASMR Darling,,,0,0,0,2019-04-07 16:47:28.364082
Tina Yong,,,0,0,0,2019-04-07 16:47:29.413466
Christine Sydelko,,,0,0,0,2019-04-07 16:47:30.456035
KIND Snacks,,,0,0,0,2019-04-07 16:47:31.503433
NBA Stats All Seasons,,,0,0,0,2019-04-07 16:47:32.552800
Slednecks,UCXjYyQLbPSIdL7AYlbBOa6g,2006-04-10T23:26:35.000Z,18,15,54799,2019-04-07 16:47:33.689258
Man About Cake,,,0,0,0,2019-04-07 16:47:34.731655
TraceyThornVEVO,UChKuR9qt9T7T9NE4kMWc5Rg,2010-09-01T20:23:25.000Z,3323,16,792409,2019-04-07 16:47:35.841992
danisnotinteresting,UCXgXW0kqxnJM66dlh6V5Pxw,2010-01-08T16:17:18.000Z,1803354,57,70438756,2019-04-07 16:47:36.915461
TheSorryGirls,UCSJWlswfVUgyVliZaEFoaBw,2010-10-22T00:01:15.000Z,1602936,513,190547365,2019-04-07 16:47:37.992840
Cat Man Chris,,,0,0,0,2019-04-07 16:47:39.032238
Redline Reviews,,,0,0,0,2019-04-07 16:47:40.080648
Daniel Howell,,,0,0,0,2019-04-07 16:47:41.127024
Ford Motor Company,,,0,0,0,2019-04-07 16:47:42.164433
Paramount Network,,,0,0,0,2019-04-07 16:47:43.205818
FacelesswithEyesOpen,UCE6j7RRo78iErobma8zBiSA,2009-09-03T21:27:53.000Z,9870,477,4215129,2019-04-07 16:47:44.313191
iDB,UC6LnqqAXZ3NmrOqIehHXYQA,2006-02-28T18:07:59.000Z,2666,302,181618,2019-04-07 16:47:45.417579
CrossKut316,UC5Jpmk7e3Lmgt_louiXVWCQ,2009-09-17T15:11:51.000Z,1382,88,3158686,2019-04-07 16:47:46.527029
Must Love Science,,,0,0,0,2019-04-07 16:47:47.568413
Gondwana Collection Namibia,,,0,0,0,2019-04-07 16:47:48.610830
Dale Dai,,,0,0,0,2019-04-07 16:47:49.660229
TinasheOfficialVEVO,UCgyMPfJl7ynJRfE2jQ18rJw,2013-11-19T15:42:53.000Z,1119097,87,537711821,2019-04-07 16:47:50.730691
theCHIVE,,,0,0,0,2019-04-07 16:47:51.779163
FrenchMontanaVEVO,UCpmBpSoy6YQjcshNK6pSyIA,2010-09-11T22:48:58.000Z,2418183,34,1756366738,2019-04-07 16:47:52.858596
Warner Bros. UK,,,0,0,0,2019-04-07 16:47:53.902996
Makeupshayla,UCkdoEulAR52vggIUQYemeow,2012-04-13T04:27:19.000Z,714747,227,29618784,2019-04-07 16:47:54.972486
PhakeNam,UCAgFi-vOt80uu4Et_i5GxxA,2007-03-20T23:36:23.000Z,4174,2275,8672137,2019-04-07 16:47:56.056884
Laura Lee,,,0,0,0,2019-04-07 16:47:57.094404
Australian Open TV,,,0,0,0,2019-04-07 16:47:58.137779
STX Entertainment,,,0,0,0,2019-04-07 16:47:59.179205
NASA Goddard,,,0,0,0,2019-04-07 16:48:00.214594
Brian Klug,,,0,0,0,2019-04-07 16:48:01.252015
heroedelahistoria,UC82NKsHi0d3yrRnd0R8Gulg,2007-02-09T22:00:32.000Z,41,11,149458,2019-04-07 16:48:02.378355
Physics Girl,,,0,0,0,2019-04-07 16:48:03.419766
Car Throttle,,,0,0,0,2019-04-07 16:48:04.466133
SRAM MTB,,,0,0,0,2019-04-07 16:48:05.509541
Grist,,,0,0,0,2019-04-07 16:48:06.564958
Duncan Sinfield,,,0,0,0,2019-04-07 16:48:07.668324
PatrickStarrr,UCrqkJUuc45YgjcstrxYE4zw,2007-06-15T19:53:18.000Z,34,0,0,2019-04-07 16:48:08.767677
The Anna Edit,,,0,0,0,2019-04-07 16:48:09.815067
Lily Pebbles,,,0,0,0,2019-04-07 16:48:10.858488
Lip Sync Battle,,,0,0,0,2019-04-07 16:48:11.901888
WXYZ-TV Detroit | Channel 7,,,0,0,0,2019-04-07 16:48:12.946280
Hamilton: An American Musical,,,0,0,0,2019-04-07 16:48:13.990676
UFC - Ultimate Fighting Championship,,,0,0,0,2019-04-07 16:48:15.033064
Avocado,UCSFGqwztsD1HIp0KEl7t0YQ,2005-10-29T01:05:13.000Z,599,2,197531,2019-04-07 16:48:16.154421
OlanRogers,UCNmXRwlQMlyXtLj-L9x3hLQ,2008-03-14T22:25:35.000Z,1001130,122,87835377,2019-04-07 16:48:17.222815
Beats 1 Radio,,,0,0,0,2019-04-07 16:48:18.279221
Rita Ora,,,0,0,0,2019-04-07 16:48:19.321621
LaToya Forever,,,0,0,0,2019-04-07 16:48:20.369019
ROME REPORTS in English,,,0,0,0,2019-04-07 16:48:21.409421
Penguin Books South Africa,,,0,0,0,2019-04-07 16:48:22.457817
TheOdd1sOut,UCjmzWAVyBlxd77QMYjj5z5A,2010-02-20T23:01:29.000Z,208,3,6670,2019-04-07 16:48:23.576153
Lucas the Spider,,,0,0,0,2019-04-07 16:48:24.616575
Andrew Lowe,,,0,0,0,2019-04-07 16:48:25.662974
Rooster Teeth,,,0,0,0,2019-04-07 17:11:38.818946
Paweł Zadrożniak,,,0,0,0,2019-04-07 17:11:39.872602
Aymeric Favard,,,0,0,0,2019-04-07 17:11:40.905404
Marcos Horacio,,,0,0,0,2019-04-07 17:11:41.939377
Jaiden Animations,,,0,0,0,2019-04-07 17:11:42.978510
A Chick Called Albert,,,0,0,0,2019-04-07 17:11:44.023560
MrTreknation,UCkCrLWvO43Og_1CWUJ0HIAg,2010-09-21T13:56:08.000Z,50715,196,41462822,2019-04-07 17:11:45.143132
Chris Smoove,,,0,0,0,2019-04-07 17:11:46.203350
TNT,,,0,0,0,2019-04-07 17:11:47.257570
Hydraulic Press Channel,,,0,0,0,2019-04-07 17:13:17.668063
Sound Bites,,,0,0,0,2019-04-07 17:13:18.714816
Primitive Technology,,,0,0,0,2019-04-07 17:13:19.763267
Ryan Davidson,,,0,0,0,2019-04-07 17:13:20.809692
Corridor,UCNUaYD6YvkRBUEpamGLNzvw,2006-03-16T12:14:51.000Z,63,2,244,2019-04-07 17:13:21.948141
HvdH-Plane-Spotter,,,0,0,0,2019-04-07 17:13:22.990707
AaronsAnimals,,,0,0,0,2019-04-07 17:13:24.043170
How Ridiculous,,,0,0,0,2019-04-07 17:13:25.089546
jeremiah johnson,,,0,0,0,2019-04-07 17:13:26.139011
Techmoan,UC5I2hjZYiW9gZPVkvzM8_Cw,2009-05-31T13:50:13.000Z,771096,384,152189370,2019-04-07 17:13:27.220357
Townsends,,,0,0,0,2019-04-07 17:13:28.283526
Nicki Shields,,,0,0,0,2019-04-07 17:13:29.336119
SBS TV동물농장x애니멀봐,,,0,0,0,2019-04-07 17:13:30.374786
Candide Thovex,,,0,0,0,2019-04-07 17:13:31.421941
Jason Yu,,,0,0,0,2019-04-07 17:13:32.453271
Nerdist,UCTAgbu2l6_rBKdbTvEodEDw,2007-06-17T04:26:54.000Z,2652395,3517,499349856,2019-04-07 17:13:33.540036
Funny News,,,0,0,0,2019-04-07 17:13:34.587889
Access,,,0,0,0,2019-04-07 17:13:35.629466
mmschocolate,UCWStqpgu1Pt3VhXCOGlmkkw,2007-09-01T00:02:42.000Z,144910,162,123660063,2019-04-07 17:13:36.699629
End of Ze World,,,0,0,0,2019-04-07 17:13:37.738605
Ján Ilavský,,,0,0,0,2019-04-07 17:13:38.773124
cineytele,UCEkE5ghV0z3q1vZuZqwkjug,2008-03-29T16:55:12.000Z,2892,1634,4501674,2019-04-07 17:13:39.876130
Laura Kampf,,,0,0,0,2019-04-07 17:13:40.917324
colourpopcosmetics,UCOD8EZ6ztG7mvv4-YSBR2Xg,2014-04-11T00:02:16.000Z,155754,186,6972457,2019-04-07 17:13:42.001112
Rudimental,,,0,0,0,2019-04-07 17:13:43.054095
iotexpert,,,0,0,0,2019-04-07 17:13:44.103766
Oscars,UCb-vZWBeWA5Q2818JmmJiqQ,2006-02-03T15:32:12.000Z,1126598,3431,788855275,2019-04-07 17:13:45.173179
ABC Action News,,,0,0,0,2019-04-07 17:13:46.213451
ZEDDVEVO,UCFzm6oAGFmmZfkrzQ5wATSQ,2012-04-09T20:09:28.000Z,3976794,50,1813408987,2019-04-07 17:13:47.319946
PlayStation,UC-2Y8dQb0S6DtpxNgAKoJKA,2005-12-16T09:01:28.000Z,8338918,10618,2124648171,2019-04-07 17:13:48.415778
LoeyLane,UC39eHhTEqiBlqRbmIIYjm-g,2013-02-24T06:16:21.000Z,1768744,1026,204642489,2019-04-07 17:13:49.487656
KipMooreVEVO,UCBILbI8wZk3rL3qiZx470Ag,2010-05-07T20:49:15.000Z,202549,77,184196960,2019-04-07 17:13:50.602883
730 WVFN,,,0,0,0,2019-04-07 17:13:51.646878
Drew Lynch,,,0,0,0,2019-04-07 17:13:52.684517
David Windestal,,,0,0,0,2019-04-07 17:13:53.746119
Caspar,,,0,0,0,2019-04-07 17:13:54.801391
Symon,,,0,0,0,2019-04-07 17:13:55.849338
FloSports,,,0,0,0,2019-04-07 17:13:56.896922
Tony Berza,,,0,0,0,2019-04-07 17:13:57.966046
onsetfacilities.com,,,0,0,0,2019-04-07 17:13:59.019310
BURGER KING,,,0,0,0,2019-04-07 17:14:00.059075
Legendary,UCXXpsFkjIbYnvw5rLfSW0XA,2005-11-21T16:29:45.000Z,1377,46,100384,2019-04-07 17:14:01.159819
Colleen Ballinger,,,0,0,0,2019-04-07 17:14:02.208635
Domics,,,0,0,0,2019-04-07 17:14:03.270908
Bobby Duke Arts,,,0,0,0,2019-04-07 17:14:04.312367
KygoOfficialVEVO,UCYpVqLSvfseUqb2URAkexlw,2014-11-18T20:37:04.000Z,3167537,51,2154189583,2019-04-07 17:14:05.379450
Scotty Sire,,,0,0,0,2019-04-07 17:14:06.424459
Comedy Central,,,0,0,0,2019-04-07 17:14:07.471205
Dennis Kapatos,,,0,0,0,2019-04-07 17:14:08.526499
AdelaineMorin,,,0,0,0,2019-04-07 17:14:09.586474
Newsflare,,,0,0,0,2019-04-07 17:14:10.636834
SKITTLESbrand,UCr5X1GkJDgziekBtAkZWjXQ,2009-02-02T21:50:33.000Z,0,21,191947406,2019-04-07 17:14:11.725793
JheneAikoVEVO,UCkiXOKnkDO4qz3njQoz86LA,2012-01-23T18:03:46.000Z,1067497,46,495999272,2019-04-07 17:14:12.796224
Elton John,,,0,0,0,2019-04-07 17:14:13.837159
Forgotten Weapons,,,0,0,0,2019-04-07 17:14:15.251365
Calvin Klein,,,0,0,0,2019-04-07 17:14:16.298172
Esther Bellido,,,0,0,0,2019-04-07 17:14:17.346722
ombremor,UCMhtEBvT-5v_tsKPR_Un1iw,2006-06-13T14:02:32.000Z,1052,325,2365792,2019-04-07 17:14:18.454338
Funny New Videos,,,0,0,0,2019-04-07 17:14:19.505787
Barcroft Animals,,,0,0,0,2019-04-07 17:14:20.557073
John Varvatos,,,0,0,0,2019-04-07 17:14:21.609389
paul wheaton,,,0,0,0,2019-04-07 17:14:22.663572
TSN Tube,,,0,0,0,2019-04-07 17:14:23.702599
ThreeDaysGraceVEVO,UCK-VRwguZP3cokOAxI0F1HA,2009-09-02T23:36:09.000Z,1592945,40,1165879726,2019-04-07 17:14:24.776782
KFC,UCb3Z53nFp9ao2n5OaIu7mhQ,2013-08-20T15:46:36.000Z,27,0,0,2019-04-07 17:14:25.894624
Alpha Entertainment,,,0,0,0,2019-04-07 17:14:26.933035
Groupon,UCziQJYHu1KSyNO1Y2daMEvg,2008-07-13T11:20:07.000Z,52632,2265,317074420,2019-04-07 17:14:28.007515
Pepsi,UCH47Lk8Qv2Vdr7yu7JHyvug,2005-11-01T14:38:47.000Z,844691,147,208112878,2019-04-07 17:14:29.088192
Morgan Adams,,,0,0,0,2019-04-07 17:14:30.136440
LexusVehicles,UCEDHfFp2GZonrhuAaz7VjPw,2008-01-05T00:24:01.000Z,129889,416,87508181,2019-04-07 17:14:31.229371
EltonJohnVEVO,UCI8Ry7NdFNLel-S8dWU7mDA,2009-05-12T05:27:51.000Z,570764,97,630326351,2019-04-07 17:14:32.308314
Everyday Astronaut,,,0,0,0,2019-04-07 17:14:33.355546
Seth's Bike Hacks,,,0,0,0,2019-04-07 17:14:34.389499
Aerie,UCV-42PmhiC8PodJii6VVbyQ,2006-02-10T00:25:32.000Z,93,20,71382,2019-04-07 17:14:35.521075
fantano,UCZqGuwTNr2mF6jhUDMMU_rA,2005-12-04T03:36:27.000Z,1,0,0,2019-04-07 17:14:36.648009
DonDiablo,UC8y7Xa0E1Lo6PnVsu2KJbOA,2005-11-12T23:12:12.000Z,1022464,99,213042168,2019-04-07 17:14:37.712324
AT&T,,,0,0,0,2019-04-07 17:14:38.773613
DJI,UCTQus604uO7Y__htbedhvkA,2006-01-30T09:58:13.000Z,94,0,0,2019-04-07 17:14:39.902856
Missouri Star Quilt Company,,,0,0,0,2019-04-07 17:14:40.947731
Geoff Mallinson,,,0,0,0,2019-04-07 17:14:42.001056
Saskatchewan Rush,,,0,0,0,2019-04-07 17:14:43.034023
Any rubbish,,,0,0,0,2019-04-07 17:14:44.085667
Desktop Makes,,,0,0,0,2019-04-07 17:14:45.127376
Electron Dust,,,0,0,0,2019-04-07 17:14:46.172249
JanPaul123,UCOeCfDAgD__sksj5FH1UY9Q,2006-11-29T18:45:55.000Z,63,27,222124,2019-04-07 17:14:47.297087
shakiraVEVO,UCGnjeahCJW1AF34HBmQTJ-Q,2009-09-02T23:38:38.000Z,19391516,144,15788453057,2019-04-07 17:14:48.377993
jeffreestar,UCkvK_5omS-42Ovgah8KRKtg,2006-02-14T22:18:44.000Z,14128968,333,1538580872,2019-04-07 17:14:49.490260
JasonAldeanVEVO,UCy5QKpDQC-H3z82Bw6EVFfg,2009-10-15T19:09:49.000Z,1046529,107,836436525,2019-04-07 17:14:50.574287
Daisy Marquez,,,0,0,0,2019-04-07 17:14:51.632240
XAmbassadorsVEVO,UCzzXsnHsEmGorQ6xAKL2sZA,2013-05-06T17:32:01.000Z,671965,71,454438567,2019-04-07 17:14:52.718415
EA SPORTS FIFA,,,0,0,0,2019-04-07 17:14:53.780760
JamesBlakeVEVO,UCfuVkZR3HraR6QH7k_9nl6g,2011-02-15T22:56:27.000Z,28792,10,17627940,2019-04-07 17:14:54.880391
MN khan,,,0,0,0,2019-04-07 17:14:55.912354
BLACKPINK,,,0,0,0,2019-04-07 17:14:56.961831
Pomegranate Sunshine,,,0,0,0,2019-04-07 17:14:58.000067
David Archuleta,,,0,0,0,2019-04-07 17:14:59.060241
R3HAB,UCCMQCgFz7qfrfEliS_px3-w,2006-08-09T04:43:24.000Z,29,1,52,2019-04-07 17:15:00.178170
Interscope Records,,,0,0,0,2019-04-07 17:15:01.272047
The Scam On Demand,,,0,0,0,2019-04-07 17:15:02.318317
Palo Alto Online,,,0,0,0,2019-04-07 17:15:03.362089
494ta,UCjckM1uBUbeDphpmVtktnaQ,2010-12-13T02:11:30.000Z,143,9,798344,2019-04-07 17:15:04.479915
Red Bull Records,,,0,0,0,2019-04-07 17:15:05.511909
marjolijn2,UCN6_zlOc1aJEzfG_ZkXpUgA,2006-09-06T07:56:19.000Z,72,55,505452,2019-04-07 17:15:06.629980
AntsCanada,UCONd1SNf3_QqjzjCVsURNuA,2009-07-14T22:00:58.000Z,2822401,417,281918649,2019-04-07 17:15:07.701923
The 2x Family,,,0,0,0,2019-04-07 17:15:08.750496
Extra Credits,,,0,0,0,2019-04-07 17:15:09.790241
MAZELEE,,,0,0,0,2019-04-07 17:15:10.844065
HaimVEVO,UCW0rqnEt1YiuhM7I28l6L2g,2012-10-09T17:48:36.000Z,286971,28,108183922,2019-04-07 17:15:11.919330
BANGTANTV,UCLkAepWjdylmXSltofFvsYQ,2012-12-17T03:20:38.000Z,16785809,951,2252612553,2019-04-07 17:15:12.997229
Adult Swim UK,,,0,0,0,2019-04-07 17:15:14.037885
Popcorn with Peter Travers,,,0,0,0,2019-04-07 17:15:15.087894
BRIGHT SIDE,,,0,0,0,2019-04-07 17:15:16.121773
iKON,UCVwsY2xkLUolH0gEgbHnaUA,2005-10-29T15:37:02.000Z,17,0,0,2019-04-07 17:15:17.249936
XFL,UCaAoB5KmxSEpY5o6NXMe3fg,2005-12-03T22:59:20.000Z,8,0,0,2019-04-07 17:15:18.396260
Jessica Clements,,,0,0,0,2019-04-07 17:15:19.448987
revlon,UCXGVsie-SIk3e3wJmUTyEhw,2006-04-11T02:08:40.000Z,106990,91,40635838,2019-04-07 17:15:20.538867
Cleveland Browns,,,0,0,0,2019-04-07 17:15:21.602238
AirPano,,,0,0,0,2019-04-07 17:15:22.650832
Dean Anderson,,,0,0,0,2019-04-07 17:15:23.719763
SaggyJ,UCdb7xtpfCUuSmWtF1uolg6Q,2006-11-09T15:23:11.000Z,4051,21,1253461,2019-04-07 17:15:24.847482
Guava Juice,,,0,0,0,2019-04-07 17:15:25.916277
Solid Gold Aquatics,,,0,0,0,2019-04-07 17:15:26.979047
CBS,UClzCn8DxRSCuMFv_WfzkcrQ,2006-09-21T22:42:20.000Z,1310880,49816,1372736078,2019-04-07 17:15:28.054674
ATPWorldTour,UCY_5h5zaSwN7Or4kIJDYNXA,2007-07-21T01:23:43.000Z,291130,13907,212723713,2019-04-07 17:15:29.121100
X Games,,,0,0,0,2019-04-07 17:15:30.158832
Budweiser,UCPCk_8dtVyR1lLHMBEILW4g,2005-11-18T11:43:30.000Z,193776,202,62536100,2019-04-07 17:15:31.257596
Howl Of A Dog,,,0,0,0,2019-04-07 17:15:32.298091
Recording Academy / GRAMMYs,,,0,0,0,2019-04-07 17:15:33.340647
CatPusic,,,0,0,0,2019-04-07 17:15:34.403347
Oscar Fury,,,0,0,0,2019-04-07 17:15:35.450098
Maddie Lymburner,,,0,0,0,2019-04-07 17:15:36.482780
FerrasVEVO,UCIUc-1RSAK56qZZrZowseTA,2010-03-03T22:22:27.000Z,13047,12,2145148,2019-04-07 17:15:37.588755
VideoGameAds,UC9Y0_CVu1cPfN8Dm00pJv9g,2012-11-30T17:06:23.000Z,2804,1911,3200603,2019-04-07 17:15:38.679724
UCAN Zippers USA,,,0,0,0,2019-04-07 17:15:39.722188
pjmorton,UCosJ8JrgjHosnZboqS0YGuA,2006-06-25T12:22:08.000Z,54905,39,5846645,2019-04-07 17:15:40.827251
What I've Learned,,,0,0,0,2019-04-07 17:15:41.880744
Vevo,UC2pmfLm7iq6Ov1UwYrWYkZA,2006-04-14T17:07:29.000Z,18260158,1564,573937336,2019-04-07 17:15:42.951707
Super Netvid,,,0,0,0,2019-04-07 17:15:44.063498
Shyrynne,,,0,0,0,2019-04-07 17:15:45.113202
EntertainmentVevo,,,0,0,0,2019-04-07 17:15:46.151824
Michelob ULTRA,,,0,0,0,2019-04-07 17:15:47.208403
ET Canada,,,0,0,0,2019-04-07 17:15:48.260197
Summoning Salt,,,0,0,0,2019-04-07 17:15:49.314944
WhatCulture Wrestling,,,0,0,0,2019-04-07 17:15:50.360356
Sports Illustrated,,,0,0,0,2019-04-07 17:15:51.408734
RihannaNavyVevo,UCr9JCN1dQ0jXsYnIg4PcD0Q,2011-09-17T15:23:04.000Z,25,0,0,2019-04-07 17:15:52.537733
Shesez,UCC1u_w7Nvx_8thnhxlnQ1Lg,2007-05-22T18:32:34.000Z,15,9,22123,2019-04-07 17:15:53.681160
